restaurant_id,summary,nutrition_score
18988,"Restaurant: ala coffee + more, Price Range: nan, Zip Code: 20036. Menu Categories: Bakery (Savory) (4 items, avg price $5.40); Bottled Soft Drinks (4 items, avg price $3.40); Coffee (6 items, avg price $3.73); Cold Coffee (4 items, avg price $4.15); Picked for you (5 items, avg price $4.90); Signature Lattes (5 items, avg price $4.90); Snacks (6 items, avg price $6.07); Soft Drinks (3 items, avg price $4.57); Sweet (3 items, avg price $3.23); TOAST Taboon Bread (4 items, avg price $7.65); Tea (3 items, avg price $3.57).",68
18989,"Restaurant: Baker's Daughter - Eaton, Price Range: nan, Zip Code: 20005. Menu Categories: Appetizers (7 items, avg price $14.23); Bottles &amp; Cans (10 items, avg price $3.36); Breakfast &amp; Pastry Items (19 items, avg price $10.04); Coffee &amp; Tea (19 items, avg price $4.97); Cold Pressed Juices (5 items, avg price $1.68); Deli Style Sandwiches (6 items, avg price $14.40); Desserts (8 items, avg price $8.55); Hot Sandwiches (8 items, avg price $15.60); Packages (5 items, avg price $60.72); Retail Wine (17 items, avg price $36.71); Salads (5 items, avg price $14.88); Sauces/Dips/Spreads (4 items, avg price $10.20); Sides (7 items, avg price $4.80); Soups (4 items, avg price $13.20).",63
18990,"Restaurant: Chez Lily Cafe, Price Range: $$, Zip Code: 20001. Menu Categories: Coffee Shop Corner (10 items, avg price $8.62); Desserts (3 items, avg price $4.17); Drinks &amp; Sides Items (4 items, avg price $2.74); Open Faced Flatbreads (3 items, avg price $9.33); Picked for you (5 items, avg price $6.80); Sandwiches (6 items, avg price $6.71).",63
18992,"Restaurant: District Doughnut 5 Market Square SW, Price Range: $, Zip Code: 20024. Menu Categories: Cake Bites (1 items, avg price $0.00); Cinnamon Rolls (1 items, avg price $15.00); Coffee (1 items, avg price $30.00); Cookies (2 items, avg price $0.00); Doughnuts (13 items, avg price $4.00); Dozens (3 items, avg price $24.00); Half Dozens (3 items, avg price $15.00); Other Beverages (9 items, avg price $3.99); Picked for you (5 items, avg price $4.00).",16
18993,"Restaurant: Astro Doughnuts &amp; Fried Chicken (Logan Circle), Price Range: $, Zip Code: 20004. Menu Categories: Beverages* (6 items, avg price $3.31); Breakfast Sandwiches* (4 items, avg price $8.24); Cookies* (6 items, avg price $4.40); Doughnuts* (5 items, avg price $4.31); Dozen and Half Dozen* (3 items, avg price $35.93); Sauces* (7 items, avg price $0.94); Sides* (4 items, avg price $4.33); Utensils (1 items, avg price $0.00).",24
18994,"Restaurant: District Doughnut, Price Range: $, Zip Code: 20007. Menu Categories: Cake Bites (1 items, avg price $0.00); Cinnamon Rolls (2 items, avg price $7.50); Coffee (1 items, avg price $30.00); Doughnuts (14 items, avg price $4.00); Dozens (3 items, avg price $24.00); Half Dozens (3 items, avg price $15.00); Other Beverages (11 items, avg price $3.99); Picked for you (5 items, avg price $8.00).",32
18995,"Restaurant: Fresh Baguette (Wisconsin Ave), Price Range: $, Zip Code: 20007. Menu Categories: Beverages (5 items, avg price $4.06); Hot Beverages (5 items, avg price $4.94); Individual Pastries (6 items, avg price $9.03); Large Pastries (4 items, avg price $53.27); Mini Pastries (5 items, avg price $7.43); Organic Bread (10 items, avg price $7.53); Picked for you (5 items, avg price $10.48); Sandwiches (6 items, avg price $14.10); Savories (5 items, avg price $11.72); Seasonal and Specials (4 items, avg price $15.70); Sweets (11 items, avg price $4.18); Viennese Pastries (10 items, avg price $4.71).",43
18997,"Restaurant: Buddy V's Cake Slice (1825 Connecticut Avenue N.W.), Price Range: $, Zip Code: 20009. Menu Categories: Beverages (4 items, avg price $1.99); Cake Slices (5 items, avg price $9.49).",39
18998,"Restaurant: The CakeRoom, Price Range: $, Zip Code: 20009. Menu Categories: Bars (3 items, avg price $3.00); Beverages (1 items, avg price $4.00); Cakes (8 items, avg price $5.88); Cheesecakes (8 items, avg price $5.00); Cookies (7 items, avg price $2.50); Cupcakes (16 items, avg price $5.78); Picked for you (5 items, avg price $12.50).",10
18999,"Restaurant: Le Pain Quotidien (975 F St NW), Price Range: $, Zip Code: 20004. Menu Categories: Bakery (19 items, avg price $4.26); Beverages (31 items, avg price $1.80); Breakfast (11 items, avg price $8.41); Desserts (11 items, avg price $7.86); Omelettes (5 items, avg price $14.20); Picked for you (5 items, avg price $10.80); Quiches and Frittatas (3 items, avg price $13.67); Retail Shop (10 items, avg price $10.15); Salads (4 items, avg price $15.75); Sandwiches (3 items, avg price $7.17); Soups (6 items, avg price $7.33); Tartines (5 items, avg price $14.90).",67
19004,"Restaurant: Seylou Bakery &amp; Mill, Price Range: $, Zip Code: 20001. Menu Categories: Breads  (4 items, avg price $14.30); Coffee Drinks (6 items, avg price $3.99); Morning Pastries (13 items, avg price $5.00); Picked for you (5 items, avg price $11.39); Tea Drinks (11 items, avg price $4.00).",63
19007,"Restaurant: Rise Bakery, Price Range: $, Zip Code: 20009. Menu Categories: Drinks (8 items, avg price $4.18); Extras (5 items, avg price $1.50); Gluten Free Breads &amp; Bagels (13 items, avg price $9.92); Gluten Free Frozen Breads, Bagels &amp; Pizza Crusts (14 items, avg price $12.24); Gluten Free Pastries (24 items, avg price $6.91); Picked for you (5 items, avg price $5.19).",74
19008,"Restaurant: Levain Bakery - Georgetown, Price Range: $, Zip Code: 20007. Menu Categories: Beverages (3 items, avg price $9.93); Cookies (6 items, avg price $5.00); Pastries (15 items, avg price $16.43); Picked for you (5 items, avg price $5.00); Savory Breads (8 items, avg price $4.28); Tote Bags (1 items, avg price $12.00).",42
19009,"Restaurant: PAUL FRENCH BAKERY AND CAFÉ (Metro Center Location), Price Range: nan, Zip Code: 20004. Menu Categories: Breakfast (14 items, avg price $22.74); Breakfast Sandwiches (4 items, avg price $10.79); Custom Croissants - Make it your way! (1 items, avg price $6.11); Picked for you (5 items, avg price $17.44).",72
19010,"Restaurant: PAUL FRENCH BAKERY AND CAFÉ (Foggy Bottom), Price Range: nan, Zip Code: 20006. Menu Categories: Breakfast (14 items, avg price $22.74); Breakfast Sandwiches (5 items, avg price $12.48); Custom Croissants - Make it your way! (1 items, avg price $6.11); Picked for you (5 items, avg price $17.38).",67
19011,"Restaurant: PAUL FRENCH BAKERY AND CAFÉ (Franklin Square), Price Range: nan, Zip Code: 20005. Menu Categories: Breakfast (14 items, avg price $22.74); Breakfast Sandwiches (5 items, avg price $12.48); Custom Croissants - Make it your way! (1 items, avg price $6.11); Picked for you (5 items, avg price $17.44).",73
19012,"Restaurant: PAUL FRENCH BAKERY AND CAFÉ (Farragut North), Price Range: nan, Zip Code: 20036. Menu Categories: Breakfast (14 items, avg price $22.74); Breakfast Sandwiches (5 items, avg price $12.48); Custom Croissants - Make it your way! (1 items, avg price $6.11); Picked for you (5 items, avg price $16.31).",68
19014,"Restaurant: Mi Casita Bakery and Deli (Columbia Heights), Price Range: nan, Zip Code: 20010. Menu Categories: Beverages / Bebidas (5 items, avg price $2.05); Breakfast / Desayunos (9 items, avg price $8.56); Burritos (4 items, avg price $10.12); Jugos Naturales / Aguas Frescas (6 items, avg price $0.00); Milk Shakes / Licuados (7 items, avg price $0.00); Nachos (5 items, avg price $11.90); Picked for you (5 items, avg price $8.80); Quesadillas (12 items, avg price $8.62); Sides (7 items, avg price $3.14); Sopes (9 items, avg price $5.44); Tacos (9 items, avg price $3.75); Tortas (16 items, avg price $8.66); Tostadas (6 items, avg price $3.58); Traditional Dishes / Platos Tipicos (12 items, avg price $14.21).",63
19021,"Restaurant: Corner Bakery (Metro Center), Price Range: $$, Zip Code: 20045. Menu Categories: Bakery (13 items, avg price $6.25); Breakfast Bakery (3 items, avg price $3.16); Breakfast Sandwiches (6 items, avg price $8.12); Breakfast Sides (2 items, avg price $4.64); Choose Any Two (1 items, avg price $13.09); Drinks (14 items, avg price $3.91); Family Meal (1 items, avg price $39.99); For a Limited Time Only! (8 items, avg price $5.10); Fresh Salads (6 items, avg price $9.37); Handcrafted Pastas (8 items, avg price $9.14); Kids (4 items, avg price $5.39); Lunch Sides (1 items, avg price $0.99); Morning Favorites (6 items, avg price $8.82); Oatmeals &amp; Yogurt (3 items, avg price $6.72); Panini &amp; Hot Sandwiches (4 items, avg price $10.96); Picked for you (5 items, avg price $8.91); Signature Sandwiches (5 items, avg price $11.47); Soups  (5 items, avg price $6.39).",64
19028,"Restaurant: Succotash PRIME, Price Range: $$, Zip Code: 20004. Menu Categories: Apps N Snacks (Supper) (9 items, avg price $14.97); Desserts (2 items, avg price $11.55); Entrées (Supper) (7 items, avg price $26.40); Picked for you (5 items, avg price $18.92); Sides  (Supper) (8 items, avg price $8.25).",72
19030,"Restaurant: Kramers Book Delivery (1517 Connecticut Ave Nw), Price Range: $, Zip Code: 20036. Menu Categories: Anti-Racist Books (15 items, avg price $21.79); Biography and Memoir (20 items, avg price $23.94); Business and Economics (8 items, avg price $23.99); Call into the store if you don't see what you're looking for! 202-387-3825. (46 items, avg price $27.50); Children (8 items, avg price $18.61); Cooking, Beverage and Recipe Books (16 items, avg price $32.65); Current Affairs (17 items, avg price $20.64); Essay and Literary Criticism (14 items, avg price $25.57); Fedwich open at 11am (9 items, avg price $10.56); Fiction (68 items, avg price $20.20); Gender and LGBTQIA+ Studies (9 items, avg price $19.32); History (27 items, avg price $25.62); Humor (7 items, avg price $17.96); Kramers Breakfast/Brunch (14 items, avg price $8.36); Merchandise &amp; Gift Cards (10 items, avg price $19.20); Middle Grade (10 items, avg price $17.99); Mystery and Thriller (13 items, avg price $21.30); New Releases (13 items, avg price $21.87); Picked for you (5 items, avg price $22.20); Poetry (14 items, avg price $17.35); Psychology and Self-Help (13 items, avg price $23.00); Science (24 items, avg price $20.27); Science Fiction and Fantasy (16 items, avg price $21.99); Staff Picks (12 items, avg price $16.40); Travel (1 items, avg price $35.00); Young Adult (20 items, avg price $15.04).",44
19034,"Restaurant: Le Pain Quotidien (800 17th St NW), Price Range: $, Zip Code: 20006. Menu Categories: Bakery (19 items, avg price $4.26); Beverages (31 items, avg price $1.80); Breakfast (11 items, avg price $8.41); Desserts (9 items, avg price $8.17); Omelettes (5 items, avg price $14.20); Picked for you (5 items, avg price $9.60); Quiches and Frittatas (3 items, avg price $13.67); Retail Shop (10 items, avg price $10.15); Salads (4 items, avg price $15.75); Sandwiches (3 items, avg price $7.17); Soups (6 items, avg price $7.33); Tartines (5 items, avg price $14.90).",63
19037,"Restaurant: All Day by Kramers, Price Range: $, Zip Code: 20036. Menu Categories: Add-ons (18 items, avg price $4.55); Breakfast (12 items, avg price $19.34); Dessert (9 items, avg price $28.72); Drinks (22 items, avg price $3.31); Entree (6 items, avg price $24.38); Extra (7 items, avg price $1.41); Kids Meals (6 items, avg price $6.97); Picked for you (5 items, avg price $11.33); Salad (4 items, avg price $15.68); Sandwiches (4 items, avg price $16.77); Sides/ Share Plates (6 items, avg price $6.60); Starters (4 items, avg price $12.93); Sub (1 items, avg price $0.00).",64
19039,"Restaurant: DC Jumbo Slices , Price Range: $, Zip Code: 20009. Menu Categories: Beverages (2 items, avg price $1.45); Black Restaurant Week  (2 items, avg price $9.99); DC Jumbo Slices (10 items, avg price $9.79); Dessert (3 items, avg price $3.82); Picked for you (5 items, avg price $11.19); Pizza (2 items, avg price $18.49); Shawarma and Chick Peas Pita (3 items, avg price $9.99); Sides (4 items, avg price $6.24); Wings (1 items, avg price $8.99).",62
19043,"Restaurant: Proper 21 K , Price Range: nan, Zip Code: 20006. Menu Categories: Burgers, Sandwiches, and Such (4 items, avg price $16.99); Dips and Spreads (2 items, avg price $14.99); Fried Rice Bowls (2 items, avg price $14.99); Picked for you (5 items, avg price $15.99); Share Plates (4 items, avg price $12.99); Signature Sides (9 items, avg price $8.32); Soups and Salads (6 items, avg price $17.07).",57
19047,"Restaurant: Chef Wings, Price Range: $, Zip Code: 20001. Menu Categories: Fries and more (5 items, avg price $9.79); Picked for you (5 items, avg price $25.99); Wings (9 items, avg price $18.66).",43
19050,"Restaurant: Pret a Manger  (1701 K St NW), Price Range: $, Zip Code: 20036. Menu Categories: Bakery &amp; Pastries (9 items, avg price $3.99); Bottled Drinks (21 items, avg price $3.81); Breakfast  (11 items, avg price $5.35); Coffee &amp; Tea (25 items, avg price $3.87); Mac &amp; Cheese (2 items, avg price $8.14); Picked for you (5 items, avg price $8.09); Salads &amp; Bowls (6 items, avg price $9.92); Sandwiches, Baguettes &amp; Wraps (17 items, avg price $9.05); Soups (8 items, avg price $7.37); Treats &amp; Snacks (17 items, avg price $2.98).",64
19054,"Restaurant: The Chicken Chicken Place (Georgetown/Foggy Bottom) , Price Range: $, Zip Code: 20007. Menu Categories: Beverages (3 items, avg price $2.66); Crispy Chicken Sandwiches (5 items, avg price $10.99); Greek Greek (4 items, avg price $11.99); Picked for you (5 items, avg price $8.59); Salads (7 items, avg price $12.99); Sides (11 items, avg price $6.81); Sweets (5 items, avg price $5.99); Wings &amp; Things (6 items, avg price $9.99); Wraps (5 items, avg price $9.99).",34
19055,"Restaurant: Return of the Mac, Price Range: nan, Zip Code: 20036. Menu Categories: Beverages (7 items, avg price $3.29); Desserts (3 items, avg price $10.00); Fried Chicken Mac &amp; Cheese (5 items, avg price $16.00); Mac &amp; Cheese (8 items, avg price $17.00); Others (7 items, avg price $8.57); Picked for you (5 items, avg price $13.40).",22
19060,"Restaurant: Piccoletto DC, Price Range: nan, Zip Code: 20005. Menu Categories: Anti Pasti (6 items, avg price $8.33); Drinks (4 items, avg price $3.12); Pasta (8 items, avg price $10.38); Picked for you (5 items, avg price $10.50).",68
19068,"Restaurant: Toryumon Japanese House, Price Range: $$, Zip Code: 20006. Menu Categories: Dessert (8 items, avg price $9.62); Hibachi Entrees (9 items, avg price $26.67); Kitchen Appetizers (15 items, avg price $11.27); Kitchen Entree (7 items, avg price $19.71); Picked for you (5 items, avg price $18.20); Pre Fix Dinner (1 items, avg price $50.00); Ramen (12 items, avg price $17.75); Salad (6 items, avg price $14.00); Side Orders (9 items, avg price $4.28); Soup (2 items, avg price $6.00); Specialty Rolls (20 items, avg price $19.00); Sushi Appetizers (9 items, avg price $17.67); Sushi Deluxe (13 items, avg price $47.92); Sushi Rolls (34 items, avg price $9.76); Sushi and Sashimi (26 items, avg price $8.42).",53
19069,"Restaurant: Nobu DC, Price Range: $, Zip Code: 20037. Menu Categories: Cold Dishes (18 items, avg price $34.72); Crispy Rice (3 items, avg price $18.33); DONBURI - Japanese Style ""Rice Bowls"" (5 items, avg price $57.00); Desserts (1 items, avg price $12.00); Hot Dishes (14 items, avg price $34.93); Nobu Dry Miso Seasoning (1 items, avg price $20.00); Nobu Tacos (6 items, avg price $10.50); Non-Alcoholic Beverages (4 items, avg price $7.50); Picked for you (5 items, avg price $14.40); Set Menu (4 items, avg price $81.25); Shuko (Snack) (2 items, avg price $9.00); Side Dishes (5 items, avg price $2.60); Sushi Rolls (16 items, avg price $14.62); Sushi or Sashimi (16 items, avg price $10.38).",68
19070,"Restaurant: Joy Luck House, Price Range: $, Zip Code: 20001. Menu Categories: Beef (牛肉) 🥩 (15 items, avg price $17.75); Bubble Tea 奶茶 (1 items, avg price $5.75); Chicken (鸡肉) 🍗 (17 items, avg price $14.75); Chinese Breakfast (中式早餐(全天) (13 items, avg price $8.96); Dim Sum and Appetizers (点心) (17 items, avg price $5.37); Drinks (饮料) (6 items, avg price $2.54); Fried Rice (炒饭) (8 items, avg price $12.50); Mooncakes 🥮 - Handmade on site (2 items, avg price $4.50); Noodles (面) (10 items, avg price $14.65); Noodles in Soup (汤面) 🍜 (10 items, avg price $14.75); Picked for you (5 items, avg price $10.65); Pork (猪肉) 🍖 (12 items, avg price $14.75); Seafood (海鲜) 🍤 (13 items, avg price $17.75); Soups (汤) 🥣 (5 items, avg price $4.75); Vegetables (素菜) (10 items, avg price $12.00).",74
